UIUX,CLUB,BL,TARGET PRODUCT,TEST TYPE,COMPONENT,VARIABLE,JIRA URL,TARGET URL,TITLE,WINNER,STATUS,START DATE,TODAY'S DATE,PROJECTED END DATE,PROJECTED # OF DAYS,PROJECTED SAMPLE SIZE PER OFFER,PROJECTED LIFT,CURRENT FLIGHT (DAYS),ACTUAL END DATE,RETEST,TOTAL FLIGHT (DAYS),PRODUCTION LIVE DATE,AVG LIFT (%),PRIMARY GOAL,DESCRIPTION,LEARNINGS,BL REQUEST (Y/A:B:C)
RB,NE,mxx,Join,Engagement,MXX Pricing,styling,https://aaanortheast.atlassian.net/browse/MDAC-1039,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/ne_mxx_join_startpagepricingredesign0519av,ne_mxx_join_startpage_pricing_redesign_0519_av,NONE,COMPLETED,"Tue, 05/14/19","Tue, 09/10",,,,,,"Wed, 05/29",FALSE,15,,,Increase clicks to all three Membership join funnels using the pricing component.,"Removed red checkmarks from the pricing component, added light gray borders below each item.",,
PM,NE,txx,Navigation,Conversion,Nav,copy - cta,https://aaanortheast.atlassian.net/browse/QA-3031,https://aaanortheast.experiencecloud.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/ne_txx_nav_grouptravel0519mbl,ne_txx_nav_group_travel_0519_mbl,NONE,COMPLETED,"Tue, 05/14/19","Tue, 09/10",,,,,,"Tue, 07/30",FALSE,77,,-0.47%,"Increase conversion for hotels by promoting Group Travel in mobile nav, without negatively impacting other travel product performance.",Added Group Travel Promo Ad below Vacation Navigation for mobile users only.,,
PM,NE,fxx,Home Loans,Engagement,Hero,copy - cta,n/a,https://aaanortheast.experiencecloud.adobe.com/content/mac/aaanortheast/target/activities.html?disableExpiredRedirect=true#activitydetails/A-B/ne_fxx_mortgagelpheroredesign0519av,ne_fxx_mortgagelp_hero_redesign_0519_av,B,COMPLETED,"Tue, 05/14/19","Tue, 09/10",,,,,,"Mon, 05/20",FALSE,6,"Mon, 05/20",,Increase mortgage funnel entry rate.,"Hero copy was changed to highlight lowest rates we've seen in 2 years, also the addition of refinance copy",Calling out low rates increased funnel entry in combination with changes to the CTAs. Now both buying and refinancing have CTAs for applications. ,
MG,NE,dxx,Discounts,Engagement,Redirect,other,https://aaanortheast.atlassian.net/browse/TRAVEL-741,https://aaanortheast.experiencecloud.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/ne_dxx_discountslpredirect0519av2,ne_dxx_discountslp_redirect_0519_av_2,B,COMPLETED,"Wed, 05/29/19","Tue, 09/10","Mon, 06/10",12,"8,527",20.00%,,"Tue, 06/11",FALSE,13,,118.93%,Increase exposure to Ticketmonster.,Discounts CAA LP v. AEM LP,"Throughout the duration of the test, the bounce rate is significantly lower and the number of overall exit link instances is significantly higher for the AEM page versus the CAA page. Lower bounce rate can indicate that the user is engaged with the content on first impression. Higher instances of exit links can indicate the users are able to find discounts that are enticing to them. Creating a page in AEM provides us with the flexibility to highlight key partners and discounts, while also providing an opportunity for future personalization efforts.",
PM,NE,txx,Travel Widget,Engagement,Widget,styling,,ne_txx_travel_widget_tab_icons_0519_av,ne_txx_travel_widget_tab_icons_0719_av,NONE,COMPLETED,"Mon, 07/15/19","Tue, 09/10",,,,,,"Fri, 08/16",FALSE,32,,-0.58%,Increase click engagement to each tab by introducing icons to the tabs with text.,Add icons to each tab representing the Travel Search type.,,
MG,NE,ixx,Auto Insurance,Engagement,Nav,other,https://aaanortheast.atlassian.net/browse/INSURANCE-374,https://aaanortheast.experiencecloud.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/ne_ixx_nav_axxixxposition0519mbl,ne_ixx_nav_axxixx_position_0519_mbl,NONE,COMPLETED,"Thu, 05/16/19","Tue, 09/10","Mon, 10/28",165,"2,237,274",10.00%,,"Tue, 09/3",FALSE,110,,,Increase entry rate into Auto Insurance page by mobile navigation.,Get a Auto Insurance Quote under Insurance,"        Though this test did not reach the targeted sample size for a 10% lift, no early indicators were observed to continue this test for the entirety of the projected duration.

        The trendline for engagement indicates that Experience B had no significant impact on entry into the Auto Insurance Overview page through the mobile navigation. We can assume that users who intend to search for Auto Insurance are able to navigate to the page. It is possible that additional variables have impacted test validity due to the long test flight. These variables include volume of traffic from campaigns, seasonality, etc.
",
MG,NE,ixx,Insurance Products,Engagement,Widget,other,https://aaanortheast.atlassian.net/browse/INSURANCE-376,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/ne_ixx_ixxhp_widgetstatezip0519av,ne_ixx_ixxhp_widget_statezip_0719_av,NONE,COMPLETED,"Mon, 07/22/19","Tue, 09/10","Wed, 08/21",30,"16,752",10.00%,,"Wed, 08/21",FALSE,30,-0.66%,,Increase entry rate into Auto Insurance funnels through widget interaction.,State dropdown v. Zip code,"        We reached the sample size of 16,752 visitors per experience, targeting for a 10.00% lift and observed neither a positive or negative lift in engagement.  
        The trendline for engagement depicts an longer duration of positive impact for Experience B, but without conclusive data when considering a 10.00% lift. We can assume that adding the zip code neither positive or negative to the customer journey to Insurance Products available in the widget drop down. This space requires more iterations and testing to create a measurable impact on engagement rate.
",
MG,NE,ixx,Auto Insurance,Engagement,Widget,styling,https://aaanortheast.atlassian.net/browse/INSURANCE-379,https://aaanortheast.experiencecloud.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/ne_ixx_axxixxhp_widgettitlerearrange0519av,ne_ixx_axxixxhp_widgettitle_rearrange_0519_av,,LIVE,"Wed, 05/22/19","Tue, 09/10","Mon, 10/7",138,"7,893",10.00%,111,,FALSE,,,,Increase entry rate into Auto Insurance funnels through widget interaction.,title outside of widget v. title in widget,,
MG,NE,ixx,MA Auto Insurance,Conversion,Redirect,other,https://aaanortheast.atlassian.net/browse/INSURANCE-362,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/ne_ixx_maauto_redirectmapfre0419av,ne_ixx_maauto_redirect_mapfre_0519_av,A,COMPLETED,"Wed, 05/22/19","Tue, 09/10","Wed, 06/5",14,842,15.00%,,"Mon, 06/10",FALSE,19,,-8.96%,The purpose of this test is to see if the MAPFRE experience results in a higher conversion rate and if it does - MAPFRE would put the work in to build API’s that AAA could leverage and build our own UI.,MA Auto v. Mapfre white label,"Based on page visitation, the MA Auto funnel produced more web leads than Mapfre, when including knock outs, in this time period. We did not receive enough volume to conclusively declare a winner for the web experience, however, as the lift bounds scale between -17% to 0.5% and through observation of the overall trend of this test, we can predict that the MA Auto Application will at least get an equal number of users through the funnel, if not more.",Y/A
PM,NE,fxx,Auto Loans,Conversion,Copy,copy - paragraph,https://aaanortheast.atlassian.net/browse/TRAVEL-774,https://aaanortheast.experiencecloud.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/ne_fxx_auto_loanscreditfreezecopy0519av,ne_fxx_auto_loans_credit_freeze_copy_0519_av,NONE,COMPLETED,"Fri, 06/21/19","Tue, 09/10",,,,,,"Thu, 06/27",FALSE,6,,-8.20%,Increase Auto Loan conversions and engagement.,Added copy regarding unfreezing credit information above the social security number field.,,
PM,NE,fxx,Auto Loans,Conversion,Form,styling,https://aaanortheast.atlassian.net/browse/QA-3080,https://aaanortheast.experiencecloud.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/ne_fxx_auto_loanslock0619,ne_fxx_auto_loans_lock_0619_av,NONE,COMPLETED,"Fri, 05/31/19","Tue, 09/10","Wed, 06/19",19,"1,070",30.00%,,"Thu, 06/20",FALSE,20,,-0.41%,Increase conversions of Auto Loans,Added Locks to the steps to indicate security and completion of a step.,,
PM,NE,txx,Travel Home,Conversion,Copy,styling,,https://aaanortheast.experiencecloud.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/ne_txx_homepage_grouptraveltypeanimation0619avv02,ne_txx_homepage_group_travel_type_animation_0619_av_v02,B,COMPLETED,"Fri, 06/28/19","Tue, 09/10",,,,,,"Fri, 07/12",FALSE,14,,89.60%,Increase engagement and conversion of Group Travel Visitors,Added Animation copy with pulsating button to center of travel page to highlight group travel deals.,Product had 105% Lift on engagement but low conversion since the product is not one of high volume.,
RB,NE,mxx,Join,Conversion,Funnel,redirect,https://aaanortheast.atlassian.net/browse/QA-3063,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/ne_mxx_mxxhome_redirectfunnel0519cmpid,ne_mxx_mxxhome_redirect_funnel_0519_cmpid,B,COMPLETED,"Wed, 05/29/19","Tue, 09/10","Thu, 06/20",22,471,20%,,"Wed, 07/31",FALSE,63,,,Which National SEM Campaign gets more Membership transactions as well as other product sales?,Set up redirect for SEM Campaign which takes you to the Join page.,,
RB,NE,mxx,Join,Engagement,Nav,styling,https://aaanortheast.atlassian.net/browse/QA-3084,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/ne_mxx_main_nav_loginbutttonssticky0519dsktp,ne_mxx_main_nav_login_butttons_sticky_0519_dsktp,NONE,COMPLETED,"Wed, 05/29/19","Tue, 09/10","Fri, 05/31",3,"2,815",20.00%,,"Mon, 06/3",FALSE,5,,,"Increase visibility and engagement for My Account, Join and renew CTAs on nav bar header.","Make buttons and text links sticky on scroll. When scrolling past the hero image, you should see the nav bar appear at the top of the page with the three CTAs.",The sticky nav component did not have positive significant impact on engagement.,
RA,NE,axx,Automotive,Engagement,Button,copy - cta,https://aaanortheast.atlassian.net/browse/ADS-59?jql=assignee%20in%20(currentUser())%20order%20by%20created%20DESC,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/ne_axx_axxhome_btnpcopy0719av,ne_axx_axxhome_btn_pcopy_0719_av,,LIVE,"Wed, 07/17/19","Tue, 09/10","Thurs, 08/29/19",43,7230,20%,55,,FALSE,,,,increase engagement with AXX home cta,changing button copy to less transactional text,,Y
RB,NE,mxx,Renew,Conversion,Funnel,styling,https://aaanortheast.atlassian.net/browse/MDAC-1055,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/ne_mxx_renew_upgradeupsellbasicredesign0519dsktp,ne_mxx_renew_upgradeupsell_basic_redesign_0519_dsktp,NONE,COMPLETED,"Wed, 05/29/19","Tue, 09/10","Wed, 06/19",21,200,20.00%,16,"Fri, 06/14",FALSE,16,,,Increase engagement and conversions of Basic to Plus Upgrades during the renewal process.,"Redesigned Coverage columns. See screen caps. When selecting a coverage, you'll be required to Enter Your Payment Details (same as the control experience).",Test was inconclusive. Will be launching a new test with multiple iterations.,
MG,NE,ixx,Auto Insurance,Engagement,5050 - Copy,styling,https://aaanortheast.atlassian.net/browse/INSURANCE-381,https://aaanortheast.experiencecloud.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/ne_ixx_ixxhp_5050dropdown0619av,ne_ixx_ixxhp_5050_dropdown_0619_av,,DRAFT,,"Tue, 09/10",,,,,,,FALSE,0,,,Increase entry rate of the Auto Insurance funnels through the 5050 by minimizing call to action list.,State List v. State Dropdown,,
MG,NE,other,"Membership Products,
Travel Products,
Insurance Products,
Finance Products",Engagement,Offer Row,styling,https://aaanortheast.atlassian.net/browse/UX-15,https://aaanortheast.experiencecloud.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/ne_nehome_mxxtxxixxfxxofferrowredesign0619av,ne_nehome_mxxtxxixxfxx_offerrow_redesign_0619_av,NONE,COMPLETED,"Tue, 06/11/19","Tue, 09/10","Wed, 06/19",8,"29,627",15.00%,,"Wed, 06/19",FALSE,8,,,Increase engagement rate of offer row component.,Rounded corners v. Animated overlay,Inconclusive - both devices did not show an increased rate of engagement for the offerrow.,
JR,OAC,ccx,Navigation,Engagement,Nav,copy - cta,https://aaanortheast.atlassian.net/browse/MUL-1361,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/oac_ccx_navigationnavlinkcopy0619av,oac_ccx_navigation_nav_linkcopy_0619_av,A,COMPLETED,"Mon, 06/24/19","Tue, 09/10","Fri, 08/9",46,"57,285",20.00%,,"Mon, 07/1",FALSE,7,,,Increase engagement with Automotive Nav,Automotive vs Car Repair & Tires nav copy,Users prefered 'Automotive' Nav Copy,
JR,NE,mxx,Join,Conversion,Hero (400),other,https://aaanortheast.atlassian.net/browse/UX-17,,ne_mxx_nehome_redesign_redesign_0519_nlim_dsk,,DRAFT,,"Tue, 09/10",,,,,,,FALSE,0,,,,,,
JR,OAC,txx,MVP,Engagement,Copy,copy - title,https://aaanortheast.atlassian.net/browse/MUL-1373,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/oac_txx_mvpresultsmvppcopy0619av,oac_txx_mvpresults_mvp_pcopy_0619_av,B,COMPLETED,"Fri, 06/7/19","Tue, 09/10","Fri, 06/7",,"2,235",20.00%,,,FALSE,,,,Increase MVP results page CTA engagement,added 'Price' about 'Varies',,
JR,OAC,ccx,Schedule Service,Conversion,Copy,copy - title,,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/oac_ccx_schdsrvceformpcopy0519mblv2new,oac_ccx_schdsrvce_form_pcopy_0519_mbl_v2_new,B,LIVE,"Mon, 06/10/19","Tue, 09/10","Fri, 01/24",228,"1,910",30%,92,,TRUE,,,,,,Mobile users like the friendly copy more here.,
PM,NE,txx,MVP,Conversion,Copy,copy - cta,https://aaanortheast.atlassian.net/browse/QA-3131,https://aaanortheast.experiencecloud.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/ne_txx_mvp_quotebtncopy0619avv2,ne_txx_mvp_quote_btn_copy_0619_av_v2,NONE,COMPLETED,"Mon, 06/10/19","Tue, 09/10","Mon, 06/10",,,,,"Mon, 07/15",FALSE,35,,-11.07%,Increase conversions leads to closed status in MVP.,Testing two copy variants against control. ,,
JR,OAC,cxx,Shop Tires,Conversion,Copy,copy - cta,https://aaanortheast.atlassian.net/browse/MULSD-102,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/oac_ccx_shoptireslinknav0619mbl,oac_ccx_shoptires_link_nav_0619_av,A,COMPLETED,"Wed, 06/26/19","Tue, 09/10","Tue, 07/9",13,100,20.00%,,"Tue, 07/23",FALSE,27,,,More Tire SHop Scheduled completions,Exposed discount on Tire Shop Page,Seemed to be distracting to users. Fewer conversions,
RB,NE,mxx,Registration,Conversion,Copy,copy - title,https://aaanortheast.atlassian.net/browse/QA-3143,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/ne_mxx_register_renewlabelcopy0619av,ne_mxx_register_renew_labelcopy_0619_av,B,COMPLETED,"Mon, 06/17/19","Tue, 09/10",,2,418,20.00%,,"Fri, 06/28",FALSE,11,,,Increase clicks to the Continue CTA button and landing on the Register Profile page during the registration/renew process.,Changed label copy for Membership Number field.,,
RB,NE,mxx,Join Funnel,Engagement,Redesign,styling,https://aaanortheast.atlassian.net/browse/QA-3144,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/ne_mxx_mxxhome_pricingredesign0619av,ne_mxx_mxxhome_pricing_redesign_0619_av,B,COMPLETED,"Mon, 06/17/19","Tue, 09/10",,14,"1,102",20.00%,,"Fri, 07/5",FALSE,18,,,Increase clicks to Join Pricing page from Membership homepage.,Changed background copy of benefits component to white.,Our audiences were more engaged with the white background color.,
RB,NE,mxx,Join Funnel,Engagement,Testimonials,other,https://aaanortheast.atlassian.net/browse/QA-3145,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/ne_mxx_joinstarttestimonials0619av,ne_mxx_joinstart_testimonials_0619_av,NONE,COMPLETED,"Mon, 06/17/19","Tue, 09/10",,3,"1,096",20.00%,,"Fri, 06/28",FALSE,11,,,Increase engagement/clicks on the Join landing page.,Added testimonials below pricing component.,,
RB,NE,mxx,Upgrade Funnel,Conversion,Funnel,styling,https://aaanortheast.atlassian.net/browse/QA-3146,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/ne_mxx_upgrade_funnelredesign0619av,ne_mxx_upgrade_funnel_redesign_0619_av,NONE,COMPLETED,"Mon, 06/17/19","Tue, 09/10",,33,931,20.00%,,"Mon, 07/15",FALSE,28,,,Increase conversions through the Upgrade funnel.,Restyled CTA buttons to match AAA brand standards.,,
MG,NE,mxx,Upgrade Funnel,Conversion,Redesign,styling,https://aaanortheast.atlassian.net/browse/MDAC-1088,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/ne_mxx_upgrade_funnelredesign0819av,ne_mxx_upgrade_funnel_redesign_0819_av,,LIVE,"Wed, 08/14/19","Tue, 09/10","Fri, 09/13",30,"3,890",15.00%,27,,FALSE,,,,Increase conversions for the upgrade funnel. ,Redesigned coverage cards to display pricing.,,
RB,NE,mxx,Renew Upgrade,Conversion,Funnel,styling,https://aaanortheast.atlassian.net/browse/QA-3151,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/ne_mxx_renew_upgradeupsellbasicredesign0619dsktpv2,ne_mxx_renew_upgradeupsell_basic_redesign_0619_dsktp_v2,B,COMPLETED,"Mon, 06/17/19","Tue, 09/10",,34,500,30.00%,,"Fri, 07/5",FALSE,18,,,Increase engagement and conversions of Basic to Plus Upgrades during the renewal process.,Version 2 - Redesigned Coverage columns.,Visitors to the renew upgrade funnel converted better when seeing the new coverage column redesign layout.,
JR,OAC,fxx,Visa,Conversion,Hero (400),image,https://aaanortheast.atlassian.net/browse/MULSD-55,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/oac_fxx_multipg_visapromobanimage0619av,oac_fxx_multipg_visa_promoban_image_0619_av,NONE,COMPLETED,"Tue, 07/16/19","Tue, 09/10","Mon, 09/2",48,"12,630",20.00%,,"Tue, 09/3",FALSE,49,,,,,,
PM,NE,cxx,Community Homepage,Conversion,5050,other,https://aaanortheast.atlassian.net/browse/TRAVEL-810,https://aaanortheast.experiencecloud.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/ne_cxx_cxxhome_5050rearrange0619av,ne_cxx_cxxhome_5050_rearrange_0619_av,B,COMPLETED,"Thu, 06/20/19","Tue, 09/10","Thu, 08/22",63,945,30.00%,,"Wed, 08/7",FALSE,48,8/7/2019,35.77%,Increase engagement and conversion of Defensive Driving Courses visitors from the Community homepage.,Swapped placement of Card Carousel with 50/50 component.,,Yes
